seqnames,start,end,width,strand,lociPairKey,readPairKey,sampleName,ID
chr3,89995557,89995869,313,+,1:1,58:10,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2104:20985:12457
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2104:21531:18273
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2104:5991:19562
chr3,89995557,89995869,313,+,1:1,58:11,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2104:21871:20886
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2104:14078:25732
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2104:13590:26316
chr3,89995557,89995869,313,+,1:1,69:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:21945:5421
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:14420:6451
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:11541:9162
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:6988:9554
chr3,89995557,89995869,313,+,1:1,58:66,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:17680:9941
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:25645:11846
chr3,89995557,89995869,313,+,1:1,58:1,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:21540:12489
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:26082:12583
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:18335:14389
chr6,152785804,152785994,191,+,2:2,25:37,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:7869:14702
chr3,89995557,89995869,313,+,1:1,58:15,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:3670:16412
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:13194:17038
chr3,89995557,89995869,313,+,1:1,91:2,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:3418:17939
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:12100:18414
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:22275:23955
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2105:21250:24545
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:23336:6275
chr6,152785804,152785994,191,+,2:2,22:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:20394:10150
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:26233:12406
chr6,152785804,152785994,191,+,2:2,56:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:26868:12507
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:9270:12617
chr6,152785804,152785994,191,+,2:2,22:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:6101:13991
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:24114:17877
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:11331:20463
chr6,152785804,152785994,191,+,2:2,22:42,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:15124:25267
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2106:6341:25662
chr6,152785804,152785994,191,+,2:2,36:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:14479:2403
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:26613:7982
chr6,152785804,152785994,191,+,2:2,21:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:6185:9056
chr3,89995557,89995869,313,+,1:1,46:20,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:12106:10403
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:14949:13003
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:7284:15439
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:16200:17429
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:10917:18209
chr6,152785804,152785994,191,+,2:2,34:36,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:2978:18716
chr3,89995557,89995869,313,+,1:1,83:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:27678:21263
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:24328:23082
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:13171:23461
chr6,152785804,152785994,191,+,2:2,21:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:9533:26568
chr6,152785804,152785994,191,+,2:2,7:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2107:21084:27751
chr3,89995557,89995869,313,+,1:1,71:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:20987:2652
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:10833:7296
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:12344:7762
chr3,89995557,89995869,313,+,1:1,58:31,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:16526:10517
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:6101:15387
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:11812:15584
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:16741:15770
chr6,152785804,152785994,191,+,2:2,33:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:11230:22499
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2108:15190:24230
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:11469:7044
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:12617:7884
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:22155:11240
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:24257:13249
chr3,89995557,89995869,313,+,1:1,77:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:18271:14145
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:8778:14639
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:22216:15040
chr3,89995557,89995869,313,+,1:1,58:3,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:22928:15349
chr3,89995557,89995869,313,+,1:1,80:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:16153:17269
chr6,152785804,152785994,191,+,2:2,27:49,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:15372:18162
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:5437:18980
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:22677:19668
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:19390:20059
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:25051:20236
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:11365:20280
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:15046:20457
chr3,89995557,89995869,313,+,1:1,55:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:26611:21611
chr6,152785804,152785994,191,+,2:2,10:64,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:21145:22870
chr6,152785804,152785994,191,+,2:2,19:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2109:5141:23780
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:20669:4594
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:13191:6596
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:16523:7478
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:14984:10343
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:6883:12806
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:10017:13518
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:22896:16996
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:6813:20818
chr3,89995557,89995869,313,+,1:1,39:13,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:18169:23155
chr6,152785804,152785994,191,+,2:2,20:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:13418:23896
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:17203:25248
chr6,152785804,152785994,191,+,2:2,45:51,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2110:7378:25441
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:8078:3610
chr3,89995557,89995869,313,+,1:1,58:18,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:4499:7056
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:15139:9092
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:18927:10021
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:14589:10338
chr6,152785804,152785994,191,+,2:2,67:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:7170:10621
chr6,152785804,152785994,191,+,2:2,45:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:19488:11394
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:20562:14252
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:28626:15438
chr3,89995557,89995869,313,+,1:1,58:34,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:13448:15604
chr3,89995557,89995869,313,+,1:1,64:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:22442:15710
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:22440:15747
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:15547:16783
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:18248:16889
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:20546:18477
chr6,152785804,152785994,191,+,2:2,3:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:28373:18992
chr3,89995557,89995869,313,+,1:1,49:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:16997:22288
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:12037:22730
chr6,152785804,152785994,191,+,2:2,15:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:8825:22974
chr3,89995557,89995869,313,+,1:1,62:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:7934:23120
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:16864:23188
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:25515:24339
chr6,152785804,152785994,191,+,2:2,16:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:7500:24351
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:7631:25067
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:21248:25154
chr6,152785804,152785994,191,+,2:2,12:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:14860:25970
chr3,89995557,89995869,313,+,1:1,61:56,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2111:10204:27604
chr3,89995557,89995869,313,+,1:1,58:45,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:13130:7071
chr6,152785804,152785994,191,+,2:2,4:63,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:15233:9338
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:27405:9750
chr6,152785804,152785994,191,+,2:2,25:41,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:6254:12512
chr3,89995557,89995869,313,+,1:1,57:23,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:24292:12559
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:27927:12632
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:23779:14042
chr3,89995557,89995869,313,+,1:1,88:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:21797:17212
chr3,89995557,89995869,313,+,1:1,42:22,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:22869:18114
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:6974:18984
chr6,152785804,152785994,191,+,2:2,17:54,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:26526:19831
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:25536:22278
chr3,89995557,89995869,313,+,1:1,58:32,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:13023:24364
chr3,89995557,89995869,313,+,1:1,57:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2112:9630:27506
chr6,152785804,152785994,191,+,2:2,23:44,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:16643:2594
chr6,152785804,152785994,191,+,2:2,11:47,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:20779:2886
chr6,152785804,152785994,191,+,2:2,22:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:24529:5166
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:13366:7210
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:24354:7455
chr3,89995557,89995869,313,+,1:1,55:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:12926:9069
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:18481:9725
chr3,89995557,89995869,313,+,1:1,75:30,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:15847:10097
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:24211:11122
chr3,89995557,89995869,313,+,1:1,58:66,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:15866:11163
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:12112:11229
chr3,89995557,89995869,313,+,1:1,55:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:16449:11477
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:11393:13252
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:19877:18449
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:18122:19808
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:27795:21001
chr3,89995557,89995869,313,+,1:1,57:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:14660:21005
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:20488:23106
chr3,89995557,89995869,313,+,1:1,48:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:5377:24070
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2113:15448:26941
chr3,89995557,89995869,313,+,1:1,57:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:7631:4255
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:7198:4840
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:11942:7131
chr6,152785804,152785994,191,+,2:2,25:59,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:22957:7703
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:15919:13802
chr3,89995557,89995869,313,+,1:1,58:23,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:2583:13927
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:11824:15790
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:5583:16035
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:12528:17137
chr6,152785804,152785994,191,+,2:2,25:38,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:21524:19669
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:10997:20513
chr6,152785804,152785994,191,+,2:2,25:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:19477:22747
chr6,152785804,152785994,191,+,2:2,24:60,UntreatedControl-neg-3,M00281:187:000000000-B23R9:1:2114:23432:24410
chr6,152785804,152785994,191,+,2:2,20:42,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:9498:4744
chr3,89995557,89995869,313,+,1:1,62:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:4838:7777
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:11291:10075
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:17348:11423
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:24291:12523
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:8638:12854
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:27719:13025
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:11266:13459
chr3,89995557,89995869,313,+,1:1,72:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:25886:20097
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:22295:22296
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:7878:22730
chr6,152785804,152785994,191,+,2:2,18:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1101:15519:26179
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:16656:3002
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:14786:5723
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:17942:7602
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:22060:7929
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:21439:8719
chr3,89995557,89995869,313,+,1:1,58:6,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:23282:10026
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:19613:10398
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:24299:10450
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:8607:11846
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:19471:12236
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:11320:13194
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:11258:14168
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:13831:15031
chr3,89995557,89995869,313,+,1:1,40:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:14450:17520
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:24485:17521
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:23439:18452
chr3,89995557,89995869,313,+,1:1,58:2,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:15354:18675
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:25385:23853
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:22249:25179
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:18015:25519
chr6,152785804,152785994,191,+,2:2,3:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:7143:25593
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1102:23336:26357
chr6,152785804,152785994,191,+,2:2,24:49,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1103:25242:5235
chr3,89995557,89995869,313,+,1:1,57:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1103:8597:7158
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1103:25884:7259
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1103:16086:12756
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1103:21500:19005
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1103:14374:19800
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1103:18509:20086
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1103:10277:25060
chr3,89995557,89995869,313,+,1:1,66:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:25398:7091
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:10011:7310
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:10121:7539
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:22118:10376
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:28631:10868
chr6,152785804,152785994,191,+,2:2,17:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:10368:10928
chr3,89995557,89995869,313,+,1:1,50:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:27274:11106
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:18372:14132
chr3,89995557,89995869,313,+,1:1,69:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:19166:14924
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:4445:17170
chr3,89995557,89995869,313,+,1:1,74:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:11962:17399
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:23365:19029
chr3,89995557,89995869,313,+,1:1,44:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:24133:24608
chr3,89995557,89995869,313,+,1:1,58:13,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1104:11090:28283
chr3,89995557,89995869,313,+,1:1,75:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:13979:5712
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:17231:6876
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:18373:9576
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:12802:10460
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:8835:10994
